transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
79181.37,28,300671.58,18,10,25.53,grocery,0
102346.56,67,382180.83,8,10,712.45,electronics,0
54854.75,44,231803.99,19,9,22.84,grocery,0
19571.51,18,379060.59,18,22,5.85,travel,0
24195.45,46,10943.85,18,10,19.28,utilities,0
150072.85,34,433483.14,34,17,0.31,utilities,0
8746.32,53,150954.94,18,14,17.27,entertainment,0
298.75,66,448630.62,12,20,24.94,travel,0
4933.85,35,434761.43,22,19,485.74,grocery,0
170324.94,38,576111.7,9,0,23.96,electronics,1
75280.33,56,599951.04,18,11,2.84,travel,0
10362.77,40,316202.27,13,18,712.45,electronics,0
23816.55,51,422963.95,18,16,5.54,travel,0
133768.91,50,69332.91,13,18,15.61,electronics,0
199146.32,35,140059.91,17,21,11.59,electronics,0
17313.61,63,169589.32,44,12,18.67,entertainment,0
2118.53,58,629740.68,15,14,8.7,travel,0
32969.69,49,454404.78,10,10,4.68,travel,0
15802.25,72,277620.89,15,16,5.74,utilities,0
298.75,18,119073.8,8,13,7.33,utilities,1
76036.93,52,488169.2,7,17,7.17,travel,1
32767.05,37,288290.88,15,7,29.09,travel,0
332772.1,47,102757.79,18,23,0.87,grocery,0
298.75,35,2156089.47,8,9,3.52,travel,0
104518.44,47,139973.36,12,11,10.76,travel,0
5161.26,61,11940.33,14,14,5.0,utilities,0
298.75,43,393670.22,44,10,0.31,electronics,0
9748.17,22,207229.54,43,21,7.45,travel,0
24350.06,50,345934.0,17,18,18.66,grocery,0
2125.84,68,82663.54,44,22,13.42,travel,0
152352.13,54,484404.32,13,10,21.73,utilities,1
7901.77,34,634799.01,15,19,27.01,travel,0
38219.26,36,312091.38,11,14,712.45,utilities,0
22386.54,49,151730.1,30,17,13.35,electronics,0
19432.47,53,10943.85,12,20,14.03,electronics,0
418672.3,19,295394.25,5,12,8.17,electronics,1
25760.89,43,256356.12,16,11,25.79,electronics,0
207825.3,34,1407336.24,6,2,14.61,electronics,1
40134.89,41,1629248.4,18,0,5.57,electronics,0
921.7,20,167376.24,10,9,8.82,electronics,0
55988.59,54,955600.83,9,15,3.32,electronics,0
167044.61,18,491049.27,11,14,2.19,travel,0
44608.43,36,208805.12,22,8,28.55,electronics,0
13066.51,37,427998.6,20,12,2.54,utilities,0
8261.54,18,249393.84,16,21,2.99,entertainment,0
4432.5,28,355421.11,18,16,0.31,utilities,0
91129.13,39,231095.61,27,12,329.85,entertainment,0
24753.07,18,687817.71,17,18,2.57,electronics,0
20179.49,46,1476242.79,17,10,3.28,electronics,0
117030.97,49,326758.74,20,10,26.22,grocery,0
71323.75,69,138846.66,10,8,26.38,entertainment,0
298.75,47,2156089.47,6,0,2.35,entertainment,0
23139.49,34,265705.03,7,10,7.19,electronics,0
298.75,36,343986.17,20,9,0.31,grocery,0
206789.41,47,66101.96,19,5,23.27,electronics,0
6003.74,18,179191.31,16,14,3.4,grocery,0
298.75,56,398364.14,9,16,12.61,grocery,0
125780.69,33,41027.6,13,11,6.12,utilities,0
21113.57,55,294911.28,16,12,0.31,utilities,0
32951.0,55,356383.9,5,17,0.31,entertainment,0
298.75,67,402549.97,11,13,492.92,entertainment,0
4675.44,51,1000351.09,9,10,0.31,grocery,1
142618.9,53,1146234.33,44,12,712.45,travel,1
4312.21,56,256548.71,20,12,3.09,travel,0
141559.79,49,320476.33,17,22,0.32,electronics,0
18112.66,50,271295.99,14,14,10.7,entertainment,0
298.75,55,316973.33,12,23,12.01,electronics,0
21571.58,63,153448.77,12,13,19.63,grocery,0
418672.3,40,154377.32,16,8,112.1,entertainment,1
11403.5,30,426495.7,19,0,578.91,grocery,0
56860.21,65,531715.38,8,8,17.37,travel,0
7841.38,51,337217.41,10,8,0.31,electronics,0
20545.47,46,323551.24,14,9,0.51,travel,0
26246.35,56,374595.79,5,10,9.31,entertainment,0
298.75,48,267728.42,10,18,13.38,utilities,0
3303.32,40,964237.31,12,0,0.62,electronics,1
15819.38,46,242268.03,12,16,712.45,electronics,0
2831.95,24,24945.43,40,12,232.28,utilities,0
44768.74,20,1041294.95,44,13,13.82,grocery,0
19261.45,42,322743.77,13,8,712.45,grocery,0
2820.09,49,379069.95,20,16,12.27,entertainment,0
16078.76,60,229933.07,9,14,23.47,travel,0
116588.87,55,279981.33,14,21,17.22,travel,0
15805.12,45,235280.49,44,18,5.12,utilities,0
58092.35,18,309861.19,10,19,26.44,travel,0
4762.19,39,181894.05,13,23,1.14,electronics,0
15175.54,35,318990.05,18,2,19.7,entertainment,0
11748.48,60,183502.61,18,10,7.32,grocery,0
8656.7,59,406350.86,19,0,712.45,electronics,0
5432.43,61,1143504.35,18,23,512.78,utilities,0
10263.58,45,414228.4,16,4,3.88,utilities,0
13229.36,68,669171.11,8,21,1.66,electronics,0
7802.73,18,388655.86,19,8,712.45,electronics,0
49437.73,47,389413.75,29,12,0.31,utilities,0
298.75,31,340453.47,21,18,0.31,electronics,0
293937.55,20,174106.56,17,6,15.35,electronics,1
4914.69,43,380674.13,11,23,5.62,electronics,0
38423.22,52,323610.5,5,11,3.97,utilities,0
70764.75,46,374279.6,8,10,26.91,grocery,0
298.75,62,351691.11,13,17,10.0,electronics,0
298.75,67,442571.02,7,16,21.57,entertainment,0
418672.3,62,455667.73,14,13,11.29,entertainment,0
52104.84,56,411877.33,8,13,12.4,utilities,1
68077.04,35,92775.24,15,10,9.53,electronics,1
6486.96,34,649269.01,11,12,5.08,utilities,0
17641.09,40,388047.39,29,16,11.28,entertainment,0
15901.25,18,367127.18,7,12,11.52,electronics,1
138606.19,34,696324.92,11,19,6.56,travel,1
298.75,18,112430.88,12,14,10.08,travel,0
51349.37,30,125375.19,20,11,7.38,electronics,1
14084.23,49,255997.34,21,14,12.85,utilities,0
40733.93,28,10943.85,10,10,12.3,electronics,0
11784.55,36,335629.45,22,9,18.15,travel,0
5340.89,55,251660.11,14,14,19.07,travel,0
63418.94,36,594622.88,33,12,24.98,utilities,0
140265.53,34,999990.94,15,8,15.93,grocery,0
298.75,70,632192.88,17,10,13.77,travel,0
110684.66,33,224912.97,14,21,6.55,electronics,1
30899.44,59,139120.84,12,12,5.11,electronics,1
140377.25,22,447252.15,14,17,16.95,electronics,0
298.75,65,434586.16,18,10,1.9,utilities,0
44735.0,43,380439.45,30,0,9.82,utilities,0
298.75,32,287876.78,44,6,5.26,entertainment,0
24688.88,33,274489.07,22,16,3.04,utilities,0
5373.8,43,628355.79,10,18,712.45,entertainment,0
11327.95,65,391364.13,16,15,11.36,grocery,0
298.75,62,376451.96,7,9,10.88,electronics,0
26870.71,44,462421.42,40,22,5.97,electronics,0
139314.69,18,323941.68,25,11,11.06,electronics,1
42491.78,60,183219.34,8,15,21.25,electronics,0
88439.62,54,350680.08,15,19,3.31,grocery,0
6754.44,59,147636.61,44,9,23.76,entertainment,0
7976.79,54,319847.83,37,11,2.36,entertainment,0
130150.44,29,331486.74,13,13,9.68,grocery,0
8215.55,41,521529.85,11,15,668.36,entertainment,0
6246.56,62,166737.79,17,7,1.74,entertainment,0
298.75,69,269771.68,14,12,6.92,travel,0
87654.62,38,140308.86,17,9,17.19,travel,1
21138.95,22,190080.58,15,10,6.09,grocery,0
82632.37,19,257462.41,5,9,712.45,electronics,1
72049.31,56,124635.92,38,12,0.31,grocery,0
41066.16,36,552767.71,12,22,6.24,grocery,0
18308.96,62,63901.01,12,20,10.9,electronics,0
36048.57,69,1256704.71,12,10,8.8,electronics,0
26458.25,18,536086.55,37,22,22.21,electronics,0
298.75,24,1509583.29,43,12,16.49,travel,0
27176.82,38,269270.99,10,13,0.31,electronics,0
36566.13,37,243985.2,6,9,0.31,utilities,1
21393.23,26,289817.94,44,4,75.18,entertainment,1
94318.49,28,222738.12,12,19,204.88,electronics,1
140206.07,66,330706.66,16,10,8.46,grocery,0
298.75,63,597907.64,39,23,5.31,electronics,0
2451.76,51,436128.79,9,8,0.31,utilities,0
74310.96,49,511345.0,9,10,13.74,grocery,1
9825.32,64,10943.85,17,14,16.17,grocery,0
17508.24,42,372284.78,10,0,418.09,electronics,0
298.75,46,918759.92,20,23,11.79,electronics,0
3542.13,68,1076398.28,9,21,26.9,travel,0
11845.47,28,434295.35,14,18,487.69,utilities,0
68730.73,20,296592.4,10,9,7.49,grocery,1
298.75,27,224629.3,44,21,406.45,electronics,0
177332.19,50,654981.03,9,12,0.31,utilities,0
298.75,43,496559.51,6,9,11.74,utilities,0
298.75,65,283457.48,11,10,22.95,entertainment,0
12105.6,66,166893.75,15,10,6.6,utilities,0
39867.48,25,611238.44,20,19,712.45,travel,0
25721.08,36,206516.48,12,9,9.24,electronics,0
1957.95,36,508698.09,11,20,9.67,grocery,0
287095.47,64,1418473.1,7,10,7.26,travel,0
5052.67,21,369338.32,12,12,19.26,travel,0
298.75,26,96812.25,13,22,16.68,electronics,0
19150.27,48,407878.17,12,13,0.31,utilities,0
418672.3,66,308451.21,44,9,20.88,electronics,1
12688.3,30,67394.73,13,17,23.37,utilities,0
40992.83,18,100342.87,5,19,20.33,electronics,1
8257.86,48,215775.66,40,16,10.83,travel,0
92467.85,59,1727360.51,14,11,22.01,travel,1
125612.87,54,474361.82,18,21,12.53,electronics,0
298.75,35,267134.94,9,14,6.22,electronics,0
380.89,73,17519.7,20,18,27.13,grocery,0
298.75,40,240074.11,26,22,26.63,grocery,0
1462.02,27,323480.52,14,11,10.37,electronics,0
212971.29,20,1034632.28,30,14,12.35,grocery,1
9916.27,18,1125155.12,31,14,0.38,travel,0
200347.06,41,122492.06,14,19,589.69,travel,1
298.75,35,55798.31,44,20,0.31,electronics,0
8132.31,49,224924.15,15,13,712.45,electronics,0
11714.55,36,299305.19,10,10,28.88,electronics,0
12098.22,49,196852.37,9,11,712.45,grocery,0
298.75,47,394228.66,11,7,3.56,electronics,0
85093.3,33,319964.45,20,18,25.52,grocery,0
20487.23,40,150213.08,9,11,7.79,travel,1
72708.41,60,105715.06,11,9,12.02,entertainment,0
15108.2,53,406014.74,12,8,11.47,travel,0
365743.56,60,1214831.75,10,20,18.51,travel,0
40396.28,32,425194.56,7,19,3.36,electronics,0
125831.67,32,171730.17,10,0,17.09,utilities,1
153594.13,33,355745.42,9,0,708.11,utilities,1
1594.22,52,394267.3,10,19,23.95,entertainment,0
125607.69,18,114787.1,7,19,2.99,electronics,1
203874.85,39,458126.38,41,11,8.1,utilities,1
298.75,18,447621.02,17,15,10.99,utilities,0
33341.32,18,481763.65,9,12,11.2,grocery,0
119400.45,46,213806.31,8,19,27.08,travel,0
17868.11,61,425267.65,9,7,8.51,travel,0
196845.96,31,233903.11,40,17,7.24,travel,0
6256.32,34,236677.23,18,19,11.38,electronics,0
25648.85,50,373569.27,15,6,22.01,electronics,0
26804.14,47,124549.38,17,11,8.05,electronics,0
1770.69,22,491188.03,12,9,0.31,electronics,0
45013.24,51,243183.2,8,21,4.16,grocery,0
34444.95,63,2156089.47,10,23,19.55,electronics,0
2588.17,30,348588.66,16,15,4.3,grocery,0
67424.59,35,274865.59,12,12,2.92,travel,1
27919.15,46,470655.87,12,0,16.2,electronics,1
76667.82,35,613984.97,14,12,712.45,entertainment,0
298.75,27,426117.27,18,10,12.11,travel,0
83396.42,20,433478.4,10,9,9.27,grocery,0
43329.27,52,1007168.9,10,9,8.66,travel,1
88948.68,23,328291.98,20,17,25.9,utilities,0
6064.87,36,589361.36,8,12,23.26,grocery,0
186059.91,39,473356.94,11,12,493.0,travel,1
4125.88,22,290326.31,7,21,22.14,electronics,0
2892.38,59,248604.14,15,18,154.4,utilities,0
5609.42,33,275505.68,20,11,9.92,utilities,0
77734.81,66,221690.4,15,11,712.45,entertainment,0
418672.3,19,359319.43,13,11,5.34,grocery,0
68389.77,23,251480.92,16,9,5.18,travel,0
61927.39,59,437334.08,17,21,27.89,electronics,1
91812.15,49,212612.28,21,20,7.72,utilities,1
42293.94,29,542066.64,44,7,7.89,utilities,0
27831.93,19,524849.33,9,19,712.45,utilities,0
54741.45,63,2010952.51,7,23,2.28,utilities,0
8855.41,30,432149.71,7,21,0.41,travel,0
88627.64,61,469244.34,34,23,24.02,travel,0
298.75,26,175444.02,18,10,10.14,electronics,0
39297.51,30,550491.4,10,16,6.34,entertainment,0
113326.62,20,249784.81,13,10,712.45,travel,1
10474.57,36,96974.98,11,18,532.09,entertainment,0
4467.95,65,389003.16,44,12,1.06,electronics,0
7035.37,66,277935.26,20,1,4.08,utilities,0
25929.92,45,413021.4,44,11,11.23,grocery,0
118904.15,29,252706.88,15,9,6.71,electronics,0
16033.85,40,171877.44,44,19,4.75,entertainment,1
9145.78,49,129468.14,16,17,10.01,grocery,0
183775.2,30,295729.55,12,20,5.1,grocery,1
34972.61,42,146188.46,14,7,18.81,travel,1
148083.26,40,220392.46,37,18,13.63,grocery,0
30337.9,69,162850.37,16,7,0.85,grocery,0
21048.01,66,285554.2,14,4,17.93,utilities,1
298.75,42,1479022.09,15,20,5.84,electronics,0
47420.8,18,335194.51,10,0,0.63,grocery,0
8023.45,57,554765.56,17,8,0.31,electronics,0
1215.29,27,1059563.98,18,17,4.1,electronics,0
6370.74,50,540258.36,12,15,11.22,electronics,0
70133.27,49,326300.26,4,11,4.08,utilities,0
11237.26,56,145187.64,13,19,706.72,grocery,0
78966.1,70,2156089.47,18,9,12.4,travel,1
43097.73,44,424571.97,44,12,10.82,entertainment,0
43613.84,52,1211263.17,19,7,461.39,utilities,1
21945.75,50,1416852.86,15,19,26.39,utilities,0
114428.73,32,63533.13,11,8,0.31,electronics,0
298.75,24,45811.5,16,12,12.66,utilities,0
82573.26,41,34015.48,9,12,29.82,grocery,0
100001.59,41,382217.64,7,18,652.56,entertainment,0
15381.83,66,10943.85,11,18,25.98,entertainment,0
48435.21,71,252570.81,16,16,9.15,electronics,0
119791.39,42,403597.81,16,11,22.65,electronics,0
31917.6,60,154499.07,7,11,23.87,entertainment,0
10421.18,41,248295.11,21,12,476.12,grocery,0
31209.28,61,579718.69,44,8,649.34,grocery,0
7387.29,69,621873.04,9,11,11.58,electronics,0
55243.01,18,603861.93,10,15,12.27,electronics,1
6436.44,19,32745.87,40,17,25.33,entertainment,0
587.31,46,440558.93,11,9,20.32,electronics,0
212374.13,21,247011.31,17,10,23.01,electronics,0
2491.59,54,547234.21,11,12,24.71,electronics,0
298.75,49,78515.8,10,9,17.44,travel,0
94121.73,18,390050.61,15,9,7.1,electronics,0
86170.39,55,217718.44,8,22,11.54,entertainment,0
9968.21,67,176707.96,33,12,0.31,utilities,0
75450.23,18,1030250.57,22,12,158.14,electronics,0
29480.75,32,854345.53,11,19,101.39,utilities,0
298.75,43,257201.77,10,10,10.21,grocery,0
23568.86,71,237194.41,8,20,8.71,utilities,0
15150.24,18,184461.74,20,17,0.31,travel,0
69540.82,67,436121.22,20,5,23.75,entertainment,0
1207.93,37,2156089.47,22,12,712.45,grocery,0
32898.84,38,510531.65,17,16,20.48,entertainment,0
63740.46,51,444498.69,44,14,8.82,grocery,0
21803.42,36,282040.98,17,12,9.85,utilities,0
210149.65,31,750434.89,20,21,9.48,grocery,1
34873.66,47,96157.44,12,12,22.73,electronics,0
7511.27,44,518709.13,16,20,0.31,entertainment,0
1314.44,65,428105.84,7,0,712.45,electronics,0
53958.71,30,983640.13,17,20,14.16,travel,0
11326.3,18,628193.18,15,18,7.82,travel,0
22927.72,54,386081.34,13,8,26.12,utilities,0
6121.43,35,443073.58,21,20,27.32,entertainment,0
298.75,47,165612.54,10,8,0.31,electronics,0
23541.11,50,403032.39,13,12,10.58,utilities,0
225997.44,20,388150.43,10,20,10.08,utilities,0
14940.45,39,254580.74,13,9,8.42,grocery,0
15115.36,49,1288174.33,10,19,11.22,entertainment,0
54937.75,40,956515.84,10,20,589.44,utilities,0
127689.51,30,151312.69,18,13,27.66,entertainment,0
55520.98,45,388546.19,11,9,712.45,travel,1
298.75,56,234560.46,17,6,10.55,electronics,0
298.75,23,356414.74,9,22,20.59,entertainment,0
66393.34,46,253146.15,8,8,1.75,grocery,0
36593.96,64,315468.99,15,12,9.18,grocery,0
36233.7,50,385639.61,31,12,0.31,grocery,0
53348.44,32,201558.94,28,8,12.99,grocery,0
27826.84,44,215441.84,13,13,10.11,utilities,0
93586.62,37,161569.03,18,9,0.9,electronics,0
298.75,27,279984.65,44,19,9.61,entertainment,0
35151.42,33,100158.7,9,15,292.95,travel,0
9508.6,40,314121.02,39,10,14.24,travel,0
39991.12,25,1448364.31,34,18,2.82,electronics,1
54395.37,45,159509.03,19,11,24.05,travel,1
56924.78,18,409917.65,7,21,33.5,travel,1
13150.17,31,592796.34,39,11,264.92,travel,0
32522.81,32,12265.07,13,6,12.0,entertainment,0
15854.11,65,159646.07,29,2,1.35,electronics,0
68109.4,64,171938.59,12,9,21.17,travel,0
7980.74,38,471558.62,17,12,9.88,grocery,0
298.75,18,310557.45,12,14,15.06,electronics,0
11913.02,42,263670.4,16,12,11.09,grocery,0
115928.12,42,1242489.8,9,19,12.11,utilities,0
298.75,61,453796.33,9,9,4.43,travel,0
156619.91,72,20945.67,44,15,11.58,grocery,0
948.21,26,1639328.94,14,20,27.68,electronics,0
38131.49,65,279921.79,44,17,6.26,entertainment,0
74295.88,65,400657.15,19,13,505.57,electronics,0
298.75,20,1577029.64,22,18,12.24,electronics,0
17405.9,50,10943.85,18,13,11.95,utilities,0
11478.85,48,74397.73,12,21,712.45,grocery,0
4297.52,56,1462671.92,44,7,2.85,utilities,0
9318.22,66,507638.23,20,20,373.07,grocery,0
50465.18,54,422436.62,44,21,9.2,utilities,0
18400.77,38,75222.84,22,22,452.95,utilities,0
298.75,53,367039.62,7,11,634.56,entertainment,0
3762.28,64,37945.21,20,9,4.03,entertainment,0
31892.39,51,223056.73,19,7,20.83,travel,0
3665.1,47,684072.92,22,14,6.57,entertainment,0
15846.7,26,501308.34,8,4,10.35,entertainment,0
22109.29,61,974068.11,19,9,25.91,travel,1
10633.44,29,382476.08,20,11,20.68,entertainment,0
6603.42,29,605777.03,21,20,24.48,grocery,0
2015.96,69,632241.52,16,0,8.44,electronics,0
17325.4,54,390789.11,14,20,5.94,utilities,0
13805.2,62,1587401.15,15,20,12.16,entertainment,0
92195.61,36,1506972.32,9,9,25.96,travel,0
298.75,32,300692.2,22,8,6.82,grocery,0
84324.6,48,76718.01,14,17,17.37,utilities,0
50009.47,34,379960.66,15,11,23.39,travel,0
24050.64,44,646580.55,10,17,10.47,utilities,0
387404.59,48,257815.89,39,17,712.45,grocery,0
5911.41,37,370736.06,15,19,11.57,entertainment,0
140501.27,63,104481.87,10,0,8.62,travel,0
5764.89,35,1556679.06,15,10,7.63,grocery,0
100756.65,69,421180.49,17,20,19.09,utilities,0
2221.44,62,1106004.8,18,20,5.98,electronics,0
123538.83,46,1224703.81,0,21,8.66,travel,0
298.75,30,333864.02,19,14,7.09,electronics,0
5151.63,72,912833.32,6,22,154.5,travel,0
298.75,56,202319.34,12,17,20.08,utilities,0
25706.1,39,806273.44,42,17,27.24,grocery,0
46185.72,60,1484465.49,6,9,3.29,travel,0
3481.6,55,415585.34,17,21,13.03,travel,0
11870.0,44,1424650.56,9,18,7.2,grocery,1
298.75,61,229482.21,44,21,10.32,travel,0
33579.24,65,399027.65,19,13,9.45,entertainment,0
3514.39,53,346615.66,11,22,12.28,grocery,0
15216.37,66,302847.52,4,4,5.21,grocery,0
418672.3,46,502888.21,9,12,5.85,travel,0
23231.7,61,207878.04,10,11,9.56,utilities,0
16010.97,18,124572.25,15,18,0.31,utilities,0
45602.14,43,371701.26,27,5,0.31,utilities,0
72142.26,47,223650.98,7,12,4.92,travel,0
273411.43,51,279116.46,8,13,11.92,entertainment,0
5202.51,56,290452.43,13,15,712.45,entertainment,0
23586.19,24,280448.31,8,22,6.01,travel,1
64346.76,50,451697.45,14,9,19.18,electronics,0
50750.17,27,683263.91,44,14,0.53,electronics,0
21639.33,43,327004.09,13,13,712.45,utilities,0
298.75,44,301394.54,44,15,8.36,grocery,0
43624.91,55,824067.48,17,6,14.56,electronics,1
5193.23,27,1107721.87,17,12,712.45,grocery,0
965.53,64,1589504.23,14,11,712.45,electronics,0
22496.88,35,229897.9,8,10,412.29,entertainment,0
12589.01,59,268716.14,16,18,19.67,grocery,0
2995.83,28,240706.04,16,19,0.87,entertainment,0
141566.15,54,451196.31,15,17,712.45,utilities,1
38108.01,57,589006.7,11,22,20.13,utilities,0
44085.73,29,199559.8,7,13,5.04,grocery,1
152012.31,29,292676.85,10,6,19.17,grocery,1
19214.0,47,223565.6,8,18,5.59,utilities,0
11578.21,50,300680.66,14,17,1.33,electronics,0
29099.06,54,629874.37,42,9,14.24,travel,0
32815.34,52,581506.78,12,19,26.86,grocery,0
81775.09,29,338406.88,12,20,18.08,electronics,1
173605.48,61,305345.26,21,9,12.2,grocery,0
34113.82,57,144097.06,16,16,28.0,travel,0
125736.88,18,299622.34,6,20,9.64,grocery,0
8928.86,27,726747.35,13,17,0.64,electronics,0
7708.61,54,162774.03,11,10,11.82,grocery,0
298.75,36,474289.97,13,8,3.89,travel,0
124977.32,44,155172.16,42,10,9.66,grocery,0
6631.25,20,572009.56,21,18,6.63,electronics,0
74720.99,58,608488.88,13,16,7.01,electronics,1
298.75,42,169422.02,44,0,9.89,entertainment,0
121518.27,28,329538.22,13,10,18.8,utilities,0
124117.78,30,313669.68,17,7,9.88,entertainment,0
9695.19,64,34317.44,15,11,6.24,travel,0
95026.33,39,400681.9,13,10,652.63,grocery,0
21712.3,33,1405095.09,44,10,7.16,grocery,0
298.75,47,241127.32,14,0,10.2,entertainment,0
143975.41,66,1202811.89,14,17,17.09,grocery,1
19654.47,50,333034.06,29,3,0.42,electronics,1
298.75,60,916632.97,28,18,6.11,travel,0
5713.79,52,484081.06,44,14,12.67,travel,0
75324.5,31,308337.37,14,10,7.01,travel,0
50926.18,21,340380.07,36,8,25.24,grocery,0
82567.25,29,398901.27,16,12,11.89,grocery,0
298.75,49,431339.81,43,19,25.98,entertainment,0
418672.3,52,151759.17,32,18,10.49,grocery,0
99875.84,43,281634.87,13,10,5.58,entertainment,0
17139.32,24,321597.17,44,14,9.64,travel,0
5392.82,59,158213.31,22,11,12.27,travel,1
39867.7,41,495173.48,12,22,517.03,electronics,1
61563.21,67,184520.15,44,20,13.31,electronics,0
126697.75,49,62174.36,12,12,3.86,utilities,0
12251.5,38,916205.51,8,7,264.75,grocery,0
298.75,30,554297.32,14,21,712.45,grocery,0
24269.41,41,180603.29,18,13,23.35,electronics,0
24684.21,52,78378.16,19,15,29.82,grocery,0
48739.36,64,171477.39,18,14,23.63,travel,0
2324.06,63,644529.0,18,13,18.7,travel,0
3942.91,40,397112.2,22,13,11.08,travel,0
298.75,32,914779.39,19,19,424.56,grocery,0
27250.44,64,423263.36,20,10,17.34,grocery,0
6004.18,43,280804.92,18,11,6.8,travel,0
90985.37,61,40650.58,8,13,9.28,travel,0
110694.62,37,245240.4,15,11,6.18,utilities,1
34197.37,38,906058.27,18,21,712.45,entertainment,0
28861.71,27,1430101.64,27,16,8.58,entertainment,0
26066.37,39,374512.86,18,12,3.54,travel,0
18276.43,46,1533895.42,19,17,11.49,travel,0
6246.66,30,331496.55,19,17,1.78,entertainment,0
7274.09,44,499728.28,15,11,7.61,utilities,0
93907.19,31,205000.36,13,22,12.15,entertainment,0
184246.07,18,229368.54,44,14,17.55,grocery,0
70602.22,52,10943.85,13,20,27.31,grocery,0
34742.33,50,211191.49,11,0,14.59,grocery,0
30959.96,47,322696.07,14,9,8.5,electronics,0
88496.37,66,360179.28,21,10,20.17,entertainment,0
39053.32,31,84886.27,22,7,712.45,grocery,0
48207.72,41,27859.78,8,17,10.81,entertainment,0
137429.71,37,234828.7,7,22,712.45,electronics,1
2800.74,42,415191.83,23,10,38.5,electronics,0
153652.51,55,163536.25,20,7,712.45,travel,0
15347.54,60,1003910.19,36,7,712.45,grocery,0
266801.57,31,286018.68,20,19,13.86,grocery,0
33685.74,68,373069.58,14,18,10.55,entertainment,0
298.75,32,529930.93,43,5,23.53,entertainment,0
42336.45,72,395764.14,10,11,3.35,travel,0
86742.63,22,298148.18,15,19,8.34,entertainment,0
25647.29,32,416449.73,0,18,13.46,travel,0
12953.6,35,142439.28,13,16,10.89,entertainment,0
11739.19,46,188476.63,11,8,0.31,electronics,0
196986.37,59,2156089.47,4,21,58.37,electronics,1
16935.71,46,671762.65,18,18,5.7,travel,0
55978.25,59,236421.46,15,18,26.85,utilities,0
22465.35,48,341231.14,0,9,12.3,entertainment,0
298.75,62,1580439.57,8,12,423.17,entertainment,0
30326.32,32,152575.13,7,2,19.68,entertainment,0
57613.45,27,394558.09,11,9,420.26,utilities,0
17114.76,55,207332.61,20,17,5.62,travel,0
16437.75,19,966012.17,13,10,6.06,grocery,0
12683.21,45,83012.07,10,20,2.56,travel,0
17982.7,36,316340.34,12,15,9.28,travel,0
21986.29,42,230428.04,20,17,3.37,travel,0
365525.26,48,1932251.31,18,20,0.31,electronics,0
18932.14,41,468025.06,8,23,712.45,grocery,0
10651.87,67,502994.45,9,18,421.74,utilities,0
298.75,27,125475.86,16,18,0.37,electronics,0
18893.46,19,228326.72,12,9,19.12,travel,1
45929.87,46,242781.82,16,13,9.2,electronics,0
56121.38,66,714634.32,44,19,10.9,travel,0
95722.38,27,243215.71,16,20,13.94,grocery,0
25975.64,18,450136.32,9,18,3.15,grocery,0
298.75,45,219586.41,17,15,17.25,electronics,0
3572.19,63,77410.17,6,19,10.39,entertainment,0
123992.31,22,252132.14,18,12,712.45,utilities,1
7439.97,44,268486.0,15,22,8.24,electronics,0
20028.84,60,227031.66,3,14,19.15,electronics,0
204928.06,50,352507.1,20,21,7.19,electronics,0
5625.99,57,167099.83,17,21,25.18,entertainment,0
75308.86,48,550944.81,6,11,468.77,travel,0
1971.82,49,258879.65,10,12,6.84,utilities,0
418672.3,52,220025.2,40,10,27.67,entertainment,0
28731.47,50,1268556.7,21,10,2.41,grocery,1
343.78,27,376805.79,22,0,20.87,entertainment,0
15586.46,48,276192.78,18,17,8.21,entertainment,0
63961.17,19,63824.97,20,1,0.31,travel,0
176178.25,46,21372.83,13,8,23.92,entertainment,0
317899.8,64,317902.14,6,10,5.77,travel,1
12402.96,25,239533.13,30,12,20.85,utilities,0
32269.16,20,1091033.17,44,14,665.37,travel,0
81361.86,29,202735.5,15,11,11.84,travel,0
181043.88,31,198857.2,14,9,534.87,travel,0
39632.14,25,205619.26,17,14,0.31,electronics,0
2639.74,40,255412.73,18,12,4.3,utilities,0
19273.96,59,277226.03,16,8,13.09,grocery,0
26715.04,28,102861.01,8,7,5.85,grocery,0
16613.82,44,307040.22,16,10,13.46,utilities,0
5461.71,31,363061.22,15,11,11.69,electronics,1
6578.01,62,1334062.69,13,23,7.45,utilities,0
96064.91,42,421667.18,25,15,10.73,travel,1
142605.19,57,478149.95,15,9,24.47,grocery,0
19651.95,36,109623.58,13,9,12.86,utilities,0
109161.44,51,344606.55,11,18,19.96,entertainment,0
10103.02,18,59399.11,13,9,257.58,travel,0
298.75,63,587743.46,19,23,5.1,electronics,0
1716.23,36,613385.69,20,10,5.85,electronics,0
200214.92,31,294667.54,41,0,5.93,grocery,0
90799.77,66,382170.38,20,11,24.71,grocery,0
42565.34,18,1159745.53,5,8,26.93,grocery,0
298.75,31,556181.0,42,18,20.34,travel,0
155985.86,23,88761.59,7,8,340.05,grocery,0
298.75,56,780454.32,18,9,19.14,travel,0
36136.26,58,79756.76,22,3,9.53,grocery,0
24102.49,59,246492.87,9,19,9.18,electronics,0
4055.68,63,1006715.23,18,18,22.38,entertainment,0
87206.09,50,309292.98,19,19,6.15,electronics,1
72591.54,58,172152.6,43,16,3.63,grocery,0
239774.72,70,491598.07,17,12,16.12,travel,0
